key,city,district,neighborhood,distanceKm,duration,level,favorite,name,pointOrder,longitude,latitude
BE_IW43-1024,서울,관악구,대학동,1.3,30분,1,0,관악산 자락길(무장애숲길),1469,126.944028,37.45858475
BE_IW43-1025,서울,관악구,대학동,1.3,30분,1,0,관악산 자락길(무장애숲길),1470,126.9445053,37.45860182
BE_IW43-1026,서울,관악구,대학동,1.3,30분,1,0,관악산 자락길(무장애숲길),1471,126.9464575,37.45738177
BE_IW43-1027,서울,관악구,대학동,1.3,30분,1,0,관악산 자락길(무장애숲길),1472,126.9459834,37.45669497
BE_IW43-1028,서울,관악구,대학동,1.3,30분,1,0,관악산 자락길(무장애숲길),1473,126.945168,37.45777918
BE_IW43-1029,서울,관악구,대학동,1.3,30분,1,0,관악산 자락길(무장애숲길),1474,126.9441074,37.47104496
BE_IW43-1030,서울,관악구,대학동,1.3,30분,1,0,관악산 자락길(무장애숲길),1475,126.9457349,37.4696861
BE_IW43-1031,서울,관악구,대학동,1.3,30분,1,0,관악산 자락길(무장애숲길),1476,126.9450633,37.46110873
BE_IW43-1023,서울,관악구,대학동,1.3,30분,1,0,관악산 자락길(무장애숲길),1468,126.9435379,37.45853803
BE_IW43-1068,서울,종로구,종로5·6가동,1.8, 1시간,1,0,흥인지문 구간,1444,127.0075939,37.57384831
BE_IW43-1070,서울,중구,장충동,1.8, 1시간,1,0,흥인지문 구간,1446,127.0049095,37.56087793
BE_IW43-1071,서울,종로구,종로5·6가동,1.8, 1시간,1,0,흥인지문 구간,1465,127.0075731,37.57417637
BE_IW43-1072,서울,중구,장충동,1.8, 1시간,1,0,흥인지문 구간,1466,127.0042611,37.56155241
BE_IW43-1073,서울,중구,광희동,1.8, 1시간,1,0,흥인지문 구간,1467,127.0067347,37.56852916
BE_IW43-1069,서울,중구,광희동,1.8, 1시간,1,0,흥인지문 구간,1445,127.0078857,37.56711205
BE_IW43-1063,서울,종로구,사직동,4, 2시간 30분,2,0,인왕산 구간,1442,126.9656187,37.5784073
BE_IW43-1064,서울,종로구,청운효자동,4, 2시간 30분,2,0,인왕산 구간,1443,126.9643738,37.59535213
BE_IW43-1065,서울,종로구,청운효자동,4, 2시간 30분,2,0,인왕산 구간,1462,126.9651645,37.59499196
BE_IW43-1066,서울,서대문구,충현동,4, 2시간 30분,2,0,인왕산 구간,1463,126.9643492,37.56849207
BE_IW43-1067,서울,종로구,사직동,4, 2시간 30분,2,0,인왕산 구간,1464,126.9703305,37.57871118
BE_IW43-1061,서울,종로구,교남동,4, 2시간 30분,2,0,인왕산 구간,1440,126.9665748,37.57095213
BE_IW43-1062,서울,종로구,사직동,4, 2시간 30분,2,0,인왕산 구간,1441,126.9624528,37.57693723
BE_IW43-1058,서울,중구,회현동,1.8, 1시간,1,0,숭례문 구간,1459,126.9693139,37.55786401
BE_IW43-1056,서울,종로구,교남동,1.8, 1시간,1,0,숭례문 구간,1439,126.9666292,37.57102504
BE_IW43-1055,서울,중구,소공동,1.8, 1시간,1,0,숭례문 구간,1438,126.9732071,37.56288962
BE_IW43-1054,서울,중구,회현동,1.8, 1시간,1,0,숭례문 구간,1437,126.9775975,37.5577937
BE_IW43-1060,서울,서대문구,충현동,1.8, 1시간,1,0,숭례문 구간,1461,126.96416,37.5682866
BE_IW43-1059,서울,중구,소공동,1.8, 1시간,1,0,숭례문 구간,1460,126.9749144,37.56752987
BE_IW43-1057,서울,중구,회현동,1.8, 1시간,1,0,숭례문 구간,1458,126.9760487,37.56119233
BE_IW43-1046,서울,종로구,청운효자동,4.7,3시간,2,0,백산 구간,1431,126.9643738,37.59535213
BE_IW43-1053,서울,종로구,이화동,4.7,3시간,2,0,백산 구간,1455,126.9997958,37.58568355
BE_IW43-1052,서울,종로구,청운효자동,4.7,3시간,2,0,백산 구간,1454,126.9651645,37.59499196
BE_IW43-1051,서울,성북구,성북동,4.7,3시간,2,0,백산 구간,1453,127.0037841,37.59113851
BE_IW43-1050,서울,종로구,혜화동,4.7,3시간,2,0,백산 구간,1435,127.0016075,37.59063894
BE_IW43-1049,서울,종로구,혜화동,4.7,3시간,2,0,백산 구간,1434,126.987994,37.59403283
BE_IW43-1048,서울,성북구,성북동,4.7,3시간,2,0,백산 구간,1433,126.9811833,37.59754139
BE_IW43-1047,서울,종로구,삼청동,4.7,3시간,2,0,백산 구간,1432,126.9789546,37.59840788
BE_IW43-1045,서울,중구,필동,4.2,3시간,2,0,낙산 구간,1452,126.9889599,37.55377239
BE_IW43-1039,서울,중구,장충동,4.2,3시간,2,0,남산 구간,1427,127.0050121,37.56093163
BE_IW43-1040,서울,중구,장충동,4.2,3시간,2,0,남산 구간,1428,126.9980229,37.55503692
BE_IW43-1041,서울,용산구,용산2가동,4.2,3시간,2,0,남산 구간,1429,126.9865096,37.55423321
BE_IW43-1042,서울,중구,회현동,4.2,3시간,2,0,남산 구간,1430,126.9776839,37.55782841
BE_IW43-1043,서울,중구,장충동,4.2,3시간,2,0,낙산 구간,1450,126.9981186,37.55432633
BE_IW43-1044,서울,중구,장충동,4.2,3시간,2,0,낙산 구간,1451,126.9962979,37.55269726
BE_IW43-1038,서울,중구,장충동,4.2,3시간,2,0,남산 구간,1426,127.0042611,37.56155241
BE_IW43-1034,서울,종로구,종로5·6가동,2.1,1시간,1,0,낙산 구간,1425,127.0074041,37.57394056
BE_IW43-1033,서울,종로구,이화동,2.1,1시간,1,0,낙산 구간,1424,127.0062064,37.5837006
BE_IW43-1032,서울,종로구,혜화동,2.1,1시간,1,0,낙산 구간,1423,127.0016075,37.59063894
BE_IW43-1036,서울,종로구,창신1동,2.1,1시간,1,0,낙산 구간,1448,127.0084083,37.5743769
BE_IW43-1037,서울,종로구,이화동,2.1,1시간,1,0,낙산 구간,1449,126.9997958,37.58568355
BE_IW43-1035,서울,성북구,성북동,2.1,1시간,1,0,낙산 구간,1447,127.0037841,37.59113851
BE_IW43-1018,서울,서대문구,천연동,7,2시간 ,1,0,안산 자락길,1024,126.9526119,37.57830129
BE_IW43-1022,서울,서대문구,천연동,7,2시간 ,1,0,안산 자락길,1028,126.9548711,37.57787371
BE_IW43-1021,서울,서대문구,연희동,7,2시간 ,1,0,안산 자락길,1027,126.9339197,37.5812607
BE_IW43-1020,서울,서대문구,연희동,7,2시간 ,1,0,안산 자락길,1026,126.9396311,37.57764454
BE_IW43-1019,서울,서대문구,연희동,7,2시간 ,1,0,안산 자락길,1025,126.9426406,37.57997497
BE_IW43-1017,서울,서대문구,신촌동,7,2시간 ,1,0,안산 자락길,1023,126.9451818,37.57506707
BE_IW43-1016,서울,서대문구,홍제1동,7,2시간 ,1,0,안산 자락길,1022,126.9445481,37.58419391
BE_IW43-1015,서울,서대문구,연희동,7,2시간 ,1,0,안산 자락길,1019,126.9361525,37.58221493
BE_IW43-1014,서울,종로구,사직동,2.5,1시간,1,0,인왕산 자락길,1012,126.9695121,37.57886186
BE_IW43-1013,서울,종로구,사직동,2.5,1시간,1,0,인왕산 자락길,1011,126.962051,37.58038991
BE_IW43-1012,서울,종로구,부암동,2.5,1시간,1,0,인왕산 자락길,1010,126.9643626,37.59530599
BE_IW43-1011,서울,종로구,청운효자동,2.5,1시간,1,0,인왕산 자락길,1009,126.9650591,37.59484218
BE_IW43-1010,서울,종로구,청운효자동,2.5,1시간,1,0,인왕산 자락길,1008,126.9644061,37.59357008
BE_IW43-1009,서울,종로구,청운효자동,2.5,1시간,1,0,인왕산 자락길,1007,126.963846,37.59361796
BE_IW43-1008,서울,종로구,청운효자동,2.5,1시간,1,0,인왕산 자락길,1006,126.9593502,37.58548109
BE_IW43-1007,서울,종로구,사직동,2.5,1시간,1,0,인왕산 자락길,1005,126.963515,37.57849522
BE_IW43-1006,서울,종로구,사직동,2.5,1시간,1,0,인왕산 자락길,1004,126.9648832,37.57783969
BE_IW43-1005,서울,양천구,신정3동,4.6,2시간30분,1,0,신중산 자락길,1003,126.8426384,37.51262861
BE_IW43-1004,서울,양천구,신정3동,4.6,2시간30분,1,0,신중산 자락길,1002,126.846881,37.51402431
BE_IW43-1003,서울,구로구,고척2동,4.6,2시간30분,1,0,신중산 자락길,1001,126.8509995,37.50786464
BE_IW43-1002,서울,구로구,고척2동,4.6,2시간30분,1,0,신중산 자락길,1000,126.8532272,37.51222483
BE_IW43-1001,서울,양천구,신정3동,4.6,2시간30분,1,0,신중산 자락길,999,126.8421041,37.51516247
BE_IW43-0999,서울,성북구,정릉4동,1.2,40분,1,0,북한산 자락길,997,127.004171,37.62118403
BE_IW43-1000,서울,성북구,정릉4동,1.2,40분,1,0,북한산 자락길,998,127.0044889,37.62281895
BE_IW43-0998,서울,성북구,정릉4동,1.2,40분,1,0,북한산 자락길,995,127.0022144,37.62293839
BE_IW43-0997,서울,성북구,정릉4동,1.2,40분,1,0,북한산 자락길,994,127.0049991,37.6240133
BE_IW43-0996,서울,성북구,정릉4동,1.2,40분,1,0,북한산 자락길,993,127.0048013,37.62371002
BE_IW43-0995,서울,성북구,정릉4동,1.2,40분,1,0,북한산 자락길,992,127.0026192,37.62276441
BE_IW43-0994,서울,마포구,성산2동,2,1시간 30분,1,0,매봉산 자락길,991,126.8970517,37.57221205
BE_IW43-0993,서울,마포구,성산2동,2,1시간 30분,1,0,매봉산 자락길,990,126.8945498,37.57313744
BE_IW43-0992,서울,마포구,상암동,2,1시간 30분,1,0,매봉산 자락길,989,126.887883,37.57029044
BE_IW43-0991,서울,마포구,성산2동,2,1시간 30분,1,0,매봉산 자락길,988,126.8951435,37.57098289
BE_IW43-0989,서울,마포구,성산2동,2,1시간 30분,1,0,매봉산 자락길,986,126.8907899,37.57565285
BE_IW43-0990,서울,마포구,성산2동,2,1시간 30분,1,0,매봉산 자락길,987,126.895562,37.57530295
BE_IW43-0986,서울,동작구,흑석동,0.5,20분,1,0,서달산 자락길,983,126.9603689,37.50132807
BE_IW43-0987,서울,동작구,사당2동,0.5,20분,1,0,서달산 자락길,984,126.9626295,37.50124298
BE_IW43-0988,서울,동작구,사당2동,0.5,20분,1,0,서달산 자락길,985,126.9660086,37.49922527
BE_IW43-0985,서울,동작구,상도1동,0.5,20분,1,0,서달산 자락길,982,126.9525463,37.49803342
BE_IW43-0980,서울,동대문구,전동2동,0.73,30분,1,0,배봉산 자락길,977,127.0616919,37.58378684
BE_IW43-0981,서울,동대문구,휘경2동,0.73,30분,1,0,배봉산 자락길,978,127.0662975,37.5914726
BE_IW43-0982,서울,동대문구,휘경2동,0.73,30분,1,0,배봉산 자락길,979,127.0627713,37.59067486
BE_IW43-0983,서울,동대문구,휘경2동,0.73,30분,1,0,배봉산 자락길,980,127.0632644,37.58740503
BE_IW43-0984,서울,동대문구,휘경2동,0.73,30분,1,0,배봉산 자락길,981,127.0664777,37.59114802
BE_IW43-0979,서울,동대문구,휘경2동,0.73,30분,1,0,배봉산 자락길,976,127.0656944,37.59194345
BE_IW43-0977,서울,강동구,고덕2동,0.7,20분,1,0,고덕산 자락길,974,127.1567548,37.56449033
BE_IW43-0978,서울,강동구,고덕2동,0.7,20분,1,0,고덕산 자락길,975,127.1567438,37.55927782
BE_IW43-0971,서울,강동구,고덕2동,0.7,20분,1,0,고덕산 자락길,968,127.1559151,37.55884742
BE_IW43-0970,서울,강동구,명일2동,0.7,20분,1,0,고덕산 자락길,967,127.1537881,37.55801298
BE_IW43-0972,서울,강동구,고덕2동,0.7,20분,1,0,고덕산 자락길,969,127.1553265,37.55936428
BE_IW43-0973,서울,강동구,고덕2동,0.7,20분,1,0,고덕산 자락길,970,127.156285,37.56145903
BE_IW43-0974,서울,강동구,고덕2동,0.7,20분,1,0,고덕산 자락길,971,127.1584336,37.56128716
BE_IW43-0975,서울,강동구,고덕2동,0.7,20분,1,0,고덕산 자락길,972,127.159106,37.5626798
BE_IW43-0976,서울,강동구,고덕2동,0.7,20분,1,0,고덕산 자락길,973,127.1559423,37.56251364
BE_IW43-1445,서울,용산구,이촌2동,8.45,3시간,1,0,용산한강길,1406,126.9576846,37.52371518
BE_IW43-1447,서울,용산구,서빙고동,8.45,3시간,1,0,용산한강길,1408,126.9891425,37.51990387
BE_IW43-1448,서울,용산구,한남동,8.45,3시간,1,0,용산한강길,1409,127.00421,37.53065485
BE_IW43-1449,서울,용산구,한남동,8.45,3시간,1,0,용산한강길,1410,127.0071655,37.53221219
BE_IW43-1450,서울,용산구,서빙고동,8.45,3시간,1,0,용산한강길,1411,126.986806,37.52223123
BE_IW43-1451,서울,용산구,서빙고동,8.45,3시간,1,0,용산한강길,1412,126.980605,37.52351556
BE_IW43-1452,서울,서초구,반포동,8.45,3시간,1,0,용산한강길,1413,126.9874775,37.5104628
BE_IW43-1453,서울,서초구,반포2동,8.45,3시간,1,0,용산한강길,1414,126.9934073,37.51467367
BE_IW43-1454,서울,용산구,이촌2동,8.45,3시간,1,0,용산한강길,1415,126.9560736,37.52053469
BE_IW43-1443,서울,마포구,도화동,8.45,3시간,1,0,용산한강길,1404,126.9437287,37.54186691
BE_IW43-1444,서울,용산구,원효로2동,8.45,3시간,1,0,용산한강길,1405,126.946864,37.53512425
BE_IW43-1446,서울,용산구,이촌1동,8.45,3시간,1,0,용산한강길,1407,126.9734531,37.51829619
BE_IW43-1442,서울,성동구,마장동,8.13,2시간,1,0,청계천길,1114,127.0410486,37.56874767
BE_IW43-1432,서울,중구,명동,8.13,2시간,1,0,청계천길,1104,126.9758399,37.57189599
BE_IW43-1433,서울,종로구,종로1.2.3.4가동,8.13,2시간,1,0,청계천길,1105,126.9818168,37.5725793
BE_IW43-1434,서울,중구,명동,8.13,2시간,1,0,청계천길,1106,126.9834034,37.57104782
BE_IW43-1435,서울,중구,을지로동,8.13,2시간,1,0,청계천길,1107,126.9902204,37.57103004
BE_IW43-1436,서울,중구,을지로동,8.13,2시간,1,0,청계천길,1108,126.9983835,37.57205606
BE_IW43-1437,서울,종로구,창신1동,8.13,2시간,1,0,청계천길,1109,127.0128691,37.57249041
BE_IW43-1438,서울,중구,황학동,8.13,2시간,1,0,청계천길,1110,127.0195503,37.57459618
BE_IW43-1439,서울,성동구,사근동,8.13,2시간,1,0,청계천길,1111,127.0414145,37.55870399
BE_IW43-1440,서울,중구,명동,8.13,2시간,1,0,청계천길,1112,126.9805902,37.56834411
BE_IW43-1441,서울,성동구,사근동,8.13,2시간,1,0,청계천길,1113,127.0485932,37.56465628
BE_IW43-0851,서울,용산구,한강로동,1.63,40분,1,0,전쟁기념관 산책길,916,126.9698686,37.53589712
BE_IW43-0852,서울,용산구,남영동,1.63,40분,1,0,전쟁기념관 산책길,917,126.9764057,37.53942336
BE_IW43-0853,서울,용산구,남영동,1.63,40분,1,0,전쟁기념관 산책길,918,126.9759754,37.53883486
BE_IW43-0846,서울,용산구,한강로동,3.3,1시간,2,0,용산 가족 산책길,911,126.9720736,37.52526754
BE_IW43-0850,서울,용산구,서빙고동,3.3,1시간,2,0,용산 가족 산책길,915,126.9802547,37.52575401
BE_IW43-0849,서울,용산구,서빙고동,3.3,1시간,2,0,용산 가족 산책길,914,126.9806361,37.52452414
BE_IW43-0848,서울,용산구,서빙고동,3.3,1시간,2,0,용산 가족 산책길,913,126.9773818,37.52526282
BE_IW43-0847,서울,용산구,서빙고동,3.3,1시간,2,0,용산 가족 산책길,912,126.977424,37.52608059
BE_IW43-0839,서울,중구,소공동,6.02,2시간,1,0,덕수궁 산책길,904,126.9742747,37.56772802
BE_IW43-0845,서울,중구,명동,6.02,2시간,1,0,덕수궁 산책길,910,126.9747108,37.57127929
BE_IW43-0844,서울,중구,소공동,6.02,2시간,1,0,덕수궁 산책길,909,126.9695653,37.57013612
BE_IW43-0837,서울,중구,명동,6.02,2시간,1,0,덕수궁 산책길,902,126.9754066,37.57192437
BE_IW43-0842,서울,종로구,사직동,6.02,2시간,1,0,덕수궁 산책길,907,126.9673042,37.57386629
BE_IW43-0843,서울,종로구,사직동,6.02,2시간,1,0,덕수궁 산책길,908,126.9674799,37.57234967
BE_IW43-0841,서울,중구,소공동,6.02,2시간,1,0,덕수궁 산책길,906,126.9732191,37.57010864
BE_IW43-0836,서울,중구,소공동,6.02,2시간,1,0,덕수궁 산책길,901,126.9718422,37.56596654
BE_IW43-0838,서울,중구,소공동,6.02,2시간,1,0,덕수궁 산책길,903,126.9721729,37.56746634
BE_IW43-0840,서울,중구,소공동,6.02,2시간,1,0,덕수궁 산책길,905,126.9748872,37.56815552
BE_IW43-0834,서울,용산구,한남동,2.29,1시간,1,0,남산 야외식물원 산책길,899,126.997379,37.54522491
BE_IW43-0832,서울,용산구,한남동,2.29,1시간,1,0,남산 야외식물원 산책길,897,126.9995431,37.54305696
BE_IW43-0835,서울,용산구,이태원2동,2.29,1시간,1,0,남산 야외식물원 산책길,900,126.9921757,37.54629396
BE_IW43-0833,서울,용산구,한남동,2.29,1시간,1,0,남산 야외식물원 산책길,898,126.9960378,37.54392529
BE_IW43-0830,서울,중구,필동,9.17,3시간,2,0,남산 순환 나들이길,895,126.9894621,37.55852434
BE_IW43-0819,서울,용산구,남영동,9.17,3시간,2,0,남산 순환 나들이길,884,126.9718357,37.55623507
BE_IW43-0820,서울,중구,명동,9.17,3시간,2,0,남산 순환 나들이길,885,126.9847391,37.56357842
BE_IW43-0821,서울,중구,필동,9.17,3시간,2,0,남산 순환 나들이길,886,126.9901094,37.56365868
BE_IW43-0822,서울,중구,장충동,9.17,3시간,2,0,남산 순환 나들이길,887,127.0013312,37.55930111
BE_IW43-0823,서울,용산구,후암동,9.17,3시간,2,0,남산 순환 나들이길,888,126.9805377,37.55522586
BE_IW43-0824,서울,용산구,후암동,9.17,3시간,2,0,남산 순환 나들이길,889,126.9827471,37.55360604
BE_IW43-0825,서울,용산구,용산2가동,9.17,3시간,2,0,남산 순환 나들이길,890,126.9861219,37.55418675
BE_IW43-0826,서울,중구,필동,9.17,3시간,2,0,남산 순환 나들이길,891,126.9892551,37.55319266
BE_IW43-0827,서울,용산구,용산2가동,9.17,3시간,2,0,남산 순환 나들이길,892,126.9880295,37.55109941
BE_IW43-0828,서울,용산구,용산2가동,9.17,3시간,2,0,남산 순환 나들이길,893,126.9891333,37.55076719
BE_IW43-0829,서울,용산구,이태원2동,9.17,3시간,2,0,남산 순환 나들이길,894,126.9903012,37.54991865
BE_IW43-0831,서울,중구,필동,9.17,3시간,2,0,남산 순환 나들이길,896,126.9841508,37.55797382
BE_IW43-0814,서울,용산구,한남동,1.88,1시간,1,0,한남매봉공원 산책길,879,127.0046407,37.53829441
BE_IW43-0815,서울,용산구,한남동,1.88,1시간,1,0,한남매봉공원 산책길,880,127.0046125,37.53825522
BE_IW43-0816,서울,성동구,옥수동,1.88,1시간,1,0,한남매봉공원 산책길,881,127.0070852,37.54336556
BE_IW43-0817,서울,용산구,한남동,1.88,1시간,1,0,한남매봉공원 산책길,882,127.0040452,37.54576818
BE_IW43-0818,서울,용산구,한남동,1.88,1시간,1,0,한남매봉공원 산책길,883,127.0011596,37.55099305
BE_IW43-1420,서울,성동구,옥수동,12.84,4시간,1,0,성동·광진구 한강길,1309,127.0267155,37.54443633
BE_IW43-1423,서울,광진구,자양4동,12.84,4시간,1,0,성동·광진구 한강길,1312,127.0643606,37.53386391
BE_IW43-1417,서울,성동구,옥수동,12.84,4시간,1,0,성동·광진구 한강길,1306,127.0164821,37.54306016
BE_IW43-1422,서울,광진구,자양4동,12.84,4시간,1,0,성동·광진구 한강길,1311,127.0569537,37.53546755
BE_IW43-1418,서울,성동구,옥수동,12.84,4시간,1,0,성동·광진구 한강길,1307,127.0171009,37.54350755
BE_IW43-1419,서울,성동구,응봉동,12.84,4시간,1,0,성동·광진구 한강길,1308,127.0321465,37.552552
BE_IW43-1421,서울,성동구,성수1가동,12.84,4시간,1,0,성동·광진구 한강길,1310,127.0341773,37.5424898
BE_IW43-1430,서울,광진구,구의3동,12.84,4시간,1,0,성동·광진구 한강길,1319,127.0928818,37.53743041
BE_IW43-1429,서울,광진구,광장동,12.84,4시간,1,0,성동·광진구 한강길,1318,127.1111858,37.55893526
BE_IW43-1428,서울,광진구,광장동,12.84,4시간,1,0,성동·광진구 한강길,1317,127.1019537,37.54333523
BE_IW43-1427,서울,광진구,구의3동,12.84,4시간,1,0,성동·광진구 한강길,1316,127.0933523,37.53601791
BE_IW43-1426,서울,광진구,자양2동,12.84,4시간,1,0,성동·광진구 한강길,1315,127.0790876,37.52960562
BE_IW43-1425,서울,광진구,자양3동,12.84,4시간,1,0,성동·광진구 한강길,1314,127.0641475,37.53323567
BE_IW43-1424,서울,광진구,자양3동,12.84,4시간,1,0,성동·광진구 한강길,1313,127.0673282,37.53189555
BE_IW43-0812,서울,광진구,능동,1.89,2시간,1,0,어린이대공원 산책길,877,127.0756652,37.55124306
BE_IW43-0813,서울,광진구,능동,1.89,2시간,1,0,어린이대공원 산책길,878,127.078252,37.55021825
BE_IW43-0811,서울,광진구,능동,1.89,2시간,1,0,어린이대공원 산책길,876,127.0757718,37.55228646
BE_IW43-0808,서울,광진구,구의2동,1.89,2시간,1,0,어린이대공원 산책길,873,127.0874899,37.55470219
BE_IW43-0807,서울,광진구,능동,1.89,2시간,1,0,어린이대공원 산책길,872,127.0729376,37.55161901
BE_IW43-0810,서울,광진구,능동,1.89,2시간,1,0,어린이대공원 산책길,875,127.078797,37.55448385
BE_IW43-0809,서울,광진구,능동,1.89,2시간,1,0,어린이대공원 산책길,874,127.0814878,37.55310254
BE_IW43-0805,서울,광진구,광장동,2.78,3시간,3,0,아차산 숲 나들이길,870,127.101443,37.55548573
BE_IW43-0806,서울,광진구,광장동,2.78,3시간,3,0,아차산 숲 나들이길,871,127.1017878,37.55516392
BE_IW43-0804,서울,광진구,구의2동,2.78,3시간,3,0,아차산 숲 나들이길,869,127.1010169,37.55718886
BE_IW43-0803,서울,광진구,구의2동,2.78,3시간,3,0,아차산 숲 나들이길,868,127.0998412,37.5562066
BE_IW43-0802,서울,광진구,광장동,2.78,3시간,3,0,아차산 숲 나들이길,867,127.0977903,37.55490015
BE_IW43-0801,서울,광진구,구의2동,2.78,3시간,3,0,아차산 숲 나들이길,866,127.0952982,37.55621289
BE_IW43-0795,서울,성동구,송정동,2.93,1시간30분,1,0,성동 송정길,944,127.0705836,37.56216358
BE_IW43-0800,서울,성동구,사근동,2.93,1시간30분,1,0,성동 송정길,949,127.0416409,37.55707639
BE_IW43-0799,서울,성동구,성수1가2동,2.93,1시간30분,1,0,성동 송정길,948,127.0445215,37.55588675
BE_IW43-0798,서울,성동구,성수1가2동,2.93,1시간30분,1,0,성동 송정길,947,127.0462345,37.55464738
BE_IW43-0797,서울,성동구,송정동,2.93,1시간30분,1,0,성동 송정길,946,127.0501748,37.55394718
BE_IW43-0796,서울,성동구,송정동,2.93,1시간30분,1,0,성동 송정길,945,127.0678261,37.55896114
BE_IW43-0794,서울,광진구,능동,2.93,1시간30분,1,0,성동 송정길,865,127.0774444,37.55986711
BE_IW43-0792,서울,성동구,성수1가동,5.22,2시간,1,0,서울숲 남산 산책길,863,127.0334807,37.54626834
BE_IW43-0793,서울,성동구,성수1가동,5.22,2시간,1,0,서울숲 남산 산책길,864,127.0327461,37.54670536
BE_IW43-0781,서울,성동구,성수1가동,5.22,2시간,1,0,서울숲 남산 산책길,852,127.0424192,37.54615156
BE_IW43-0782,서울,성동구,옥수동,5.22,2시간,1,0,서울숲 남산 산책길,853,127.0294696,37.54386116
BE_IW43-0783,서울,성동구,성수1가2동,5.22,2시간,1,0,서울숲 남산 산책길,854,127.0372988,37.54986555
BE_IW43-0785,서울,성동구,성수1가동,5.22,2시간,1,0,서울숲 남산 산책길,856,127.0407051,37.54667838
BE_IW43-0784,서울,성동구,성수1가2동,5.22,2시간,1,0,서울숲 남산 산책길,855,127.0397021,37.54919216
BE_IW43-0786,서울,성동구,성수1가동,5.22,2시간,1,0,서울숲 남산 산책길,857,127.0352852,37.54808868
BE_IW43-0787,서울,성동구,성수1가동,5.22,2시간,1,0,서울숲 남산 산책길,858,127.0353526,37.54713304
BE_IW43-0788,서울,성동구,성수1가동,5.22,2시간,1,0,서울숲 남산 산책길,859,127.0366641,37.54798114
BE_IW43-0789,서울,성동구,성수1가동,5.22,2시간,1,0,서울숲 남산 산책길,860,127.0383424,37.54831505
BE_IW43-0790,서울,성동구,성수1가동,5.22,2시간,1,0,서울숲 남산 산책길,861,127.0393536,37.54678888
BE_IW43-0791,서울,성동구,성수1가동,5.22,2시간,1,0,서울숲 남산 산책길,862,127.0391751,37.54633233
BE_IW43-0776,서울,성동구,금호1가동,8.82,3시간30분,2,0,서울숲 남산 나들이길,847,127.0196365,37.55769105
BE_IW43-0769,서울,성동구,성수1가2동,8.82,3시간30분,2,0,서울숲 남산 나들이길,840,127.0441393,37.55015405
BE_IW43-0770,서울,성동구,성수1가동,8.82,3시간30분,2,0,서울숲 남산 나들이길,841,127.0422187,37.54563334
BE_IW43-0771,서울,성동구,성수1가동,8.82,3시간30분,2,0,서울숲 남산 나들이길,842,127.0406634,37.54767075
BE_IW43-0772,서울,성동구,성수1가동,8.82,3시간30분,2,0,서울숲 남산 나들이길,843,127.0297555,37.54842904
BE_IW43-0773,서울,성동구,금호4가동,8.82,3시간30분,2,0,서울숲 남산 나들이길,844,127.0278589,37.5505326
BE_IW43-0774,서울,성동구,응봉동,8.82,3시간30분,2,0,서울숲 남산 나들이길,845,127.027082,37.55198766
BE_IW43-0775,서울,성동구,금호1가동,8.82,3시간30분,2,0,서울숲 남산 나들이길,846,127.0252883,37.55655922
BE_IW43-0777,서울,성동구,금호2.3가동,8.82,3시간30분,2,0,서울숲 남산 나들이길,848,127.0157952,37.55541855
BE_IW43-0778,서울,중구,약수동,8.82,3시간30분,2,0,서울숲 남산 나들이길,849,127.0060526,37.54753608
BE_IW43-0779,서울,용산구,한남동,8.82,3시간30분,2,0,서울숲 남산 나들이길,850,127.0014741,37.54968669
BE_IW43-0780,서울,중구,장충동,8.82,3시간30분,2,0,서울숲 남산 나들이길,851,127.0023428,37.55591689
BE_IW43-1410,서울,동대문구,용신동,3.57,1시간,1,0,정릉천길,1073,127.0327775,37.58087647
BE_IW43-1413,서울,성북구,종암동,3.57,1시간,1,0,정릉천길,1076,127.0377213,37.6040859
BE_IW43-1412,서울,동대문구,제기동,3.57,1시간,1,0,정릉천길,1075,127.0354756,37.59128897
BE_IW43-1411,서울,동대문구,제기동,3.57,1시간,1,0,정릉천길,1074,127.0347648,37.58992619
BE_IW43-1416,서울,동대문구,제기동,3.57,1시간,1,0,정릉천길,1079,127.0299225,37.58376292
BE_IW43-1415,서울,동대문구,청량리동,3.57,1시간,1,0,정릉천길,1078,127.0413602,37.59350023
BE_IW43-1414,서울,동대문구,제기동,3.57,1시간,1,0,정릉천길,1077,127.0352041,37.58190496
BE_IW43-0768,서울,성북구,월곡2동,1.83,1시간,1,0,홍릉수목원길,838,127.0423625,37.59999566
BE_IW43-0767,서울,동대문구,청량리동,1.83,1시간,1,0,홍릉수목원길,837,127.0405924,37.59440032
BE_IW43-0766,서울,동대문구,제기동,1.83,1시간,1,0,홍릉수목원길,836,127.0344141,37.59311523
BE_IW43-0763,서울,동대문구,답십리2동,3.51,2시간,2,0,배봉산 답십리 나들이길,833,127.0620939,37.57727245
BE_IW43-0760,서울,동대문구,휘경2동,3.51,2시간,2,0,배봉산 답십리 나들이길,830,127.0603362,37.59277555
BE_IW43-0759,서울,동대문구,전동2동,3.51,2시간,2,0,배봉산 답십리 나들이길,829,127.0653616,37.58144815
BE_IW43-0758,서울,동대문구,답십리2동,3.51,2시간,2,0,배봉산 답십리 나들이길,828,127.0590849,37.57573137
BE_IW43-0757,서울,동대문구,전동2동,3.51,2시간,2,0,배봉산 답십리 나들이길,827,127.0582439,37.58467521
